id,name,url,institution
1284,Foundations of International Psychiatry,https://www.classcentral.com/course/international-psychiatry-9663,University of Melbourne
1285,История экономической мысли (History of Economic Thought),https://www.classcentral.com/course/historyofec-1408,Higher School of Economics
1286,Теория отраслевых рынков (Industrial Organization),https://www.classcentral.com/course/industorg-1399,Higher School of Economics
1287,Основы микроэкономики (Microeconomics Principles),https://www.classcentral.com/course/microeconomic-1384,Higher School of Economics
1288,Эконометрика (Econometrics),https://www.classcentral.com/course/econometrics-2857,Higher School of Economics
1289,Stalin and Stalinism in Russian History,https://www.classcentral.com/course/stalinism-8804,Higher School of Economics
1290,Introduction to Contemporary Geopolitics,https://www.classcentral.com/course/contemprorary-geopolitics-19251,Higher School of Economics
1291,Understanding Russians: Contexts of Intercultural Communication,https://www.classcentral.com/course/russians-1379,Higher School of Economics
1292,"Resilience in Children Exposed to Trauma, Disaster and War: Global Perspectives",https://www.classcentral.com/course/resilienceinchildren-1768,University of Minnesota
1293,Développement psychologique de l’enfant,https://www.classcentral.com/course/enfant-developpement-16876,University of Geneva
1294,International Water Law,https://www.classcentral.com/course/international-water-law-10234,University of Geneva
1295,"Drugs, drug use, drug policy and health ",https://www.classcentral.com/course/drugs-11600,University of Geneva
1296,"Genre : quels enjeux ? Violences, globalisation, biomédecine, sexualités.",https://www.classcentral.com/course/genre-9351,University of Geneva
1297,Ecosystem Services: a Method for Sustainable Development,https://www.classcentral.com/course/ecosystem-services-8088,University of Geneva
1298,Introduction aux Droits de l’Homme,https://www.classcentral.com/course/droitshomme-1596,University of Geneva
1299,Deciphering Secrets: The Illuminated Manuscripts of Medieval Europe,https://www.classcentral.com/course/medieval-europe-7661,University of Colorado System
1300,From Freedom Rides to Ferguson: Narratives of Nonviolence in the American Civil Rights Movement,https://www.classcentral.com/course/nonviolence-4872,Emory University
1301,Property and Liability: An Introduction to Law and Economics,https://www.classcentral.com/course/lawandecon-524,Wesleyan University
1302,少年福利與權利 (Welfare and Rights of Youth),https://www.classcentral.com/course/shaonian-fuli-4838,National Taiwan University
1303,International Humanitarian Law in Theory and Practice ,https://www.classcentral.com/course/international-humanitarian-law-12277,Leiden University
1304,Corporate governance. Mitos y realidades,https://www.classcentral.com/course/corporate-governance-mitos-realidades-10750,Universitat Autònoma de Barcelona (Autonomous University of Barcelona)
1305,"Sustainability of Social-Ecological Systems: the Nexus between Water, Energy and Food",https://www.classcentral.com/course/sustainability-social-ecological-systems-8795,Universitat Autònoma de Barcelona (Autonomous University of Barcelona)
1306,Primeros Auxilios Psicológicos (PAP),https://www.classcentral.com/course/pap-3224,Universitat Autònoma de Barcelona (Autonomous University of Barcelona)
1307,Democracia y decisiones públicas. Introducción al análisis de políticas públicas,https://www.classcentral.com/course/democracia-2083,Universitat Autònoma de Barcelona (Autonomous University of Barcelona)
1308,Representaciones culturales de las sexualidades,https://www.classcentral.com/course/representaciones-culturales-1969,Universitat Autònoma de Barcelona (Autonomous University of Barcelona)
1309,Sexualidad…mucho más que sexo,https://www.classcentral.com/course/sexualidad-4637,Universidad de los Andes
1310,The Power of Markets I: The Basics of Supply and Demand and Consumer Behavior ,https://www.classcentral.com/course/market-power-4898,University of Rochester
1311,"Afrique et mondialisation, regards croisés",https://www.classcentral.com/course/afrique-mondialisation-9757,Institut d’Etudes Politiques de Paris
1312,Patenting in Biotechnology,https://www.classcentral.com/course/patenting-bio-ipr-8559,Technical University of Denmark (DTU)
1313,Local Economic Development,https://www.classcentral.com/course/local-economic-development-10376,Erasmus University Rotterdam
1314,América Latina en los cambios internacionales: amenazas y oportunidades. ,https://www.classcentral.com/course/america-latina-5909,Universidad de Chile
1315,Human Rights for Open Societies,https://www.classcentral.com/course/humanrights-7413,Utrecht University
1316,How Technology is Shaping Democracy and the 2020 Election,https://www.classcentral.com/course/technology-shaping-democracy-2020-election-22196,Stanford University
1317,Exploring Renewable Energy Schemes,https://www.classcentral.com/course/exploring-renewable-energy-17025,University of Pennsylvania
1318,"Act on Climate: Steps to Individual, Community, and Political Action",https://www.classcentral.com/course/act-on-climate-8737,University of Michigan
1319,Community Awareness: Police Brutality in the U.S. ,https://www.classcentral.com/course/police-brutality-in-the-united-states-22211,University of Michigan
1320,Firearm Purchaser Licensing Teach-Out: The Background Check Policy Not Enough People Are Talking About,https://www.classcentral.com/course/firearm-licensing-17978,Johns Hopkins University
1321,ERPO: A Civil Approach to Gun Violence Prevention Teach-Out,https://www.classcentral.com/course/erpo-22041,Johns Hopkins University
1322,"Protecting Public Health in a Changing Climate: A Primer for City, Local, and Regional Action",https://www.classcentral.com/course/climate-change-12527,Johns Hopkins University
1323,O Poder da Macroeconomia: princípios da economia no mundo real (em Português),https://www.classcentral.com/course/macroeconomia-pt-4304,"University of California, Irvine"
1324,American Contract Law II,https://www.classcentral.com/course/contracts-2-12715,Yale University
1325,REAL BONES: Adventures in Forensic Anthropology,https://www.classcentral.com/course/real-bones-forensic-anthropology-21165,Princeton University
1326,Renewable Energy and Green Building Entrepreneurship,https://www.classcentral.com/course/renewable-energy-entrepreneurship-8744,Duke University
1327,Citizenship and the Rule of Law,https://www.classcentral.com/course/citizenship-rule-of-law-18188,University of London International Programmes
1328,Refugees in the 21st Century,https://www.classcentral.com/course/refugees-21st-century-18077,University of London International Programmes
1329,Sustainability through Soccer: Systems-Thinking in Action,https://www.classcentral.com/course/sustainability-through-soccer-8302,University of Virginia
1330,Law in the Time of COVID-19: A Northwestern Teach-Out,https://www.classcentral.com/course/law-in-the-time-of-covid-19-19524,Northwestern University
1331,家庭社会学导论,https://www.classcentral.com/course/pkufamilysociology-4432,Peking University
1332,刑法学总论 Criminal Law,https://www.classcentral.com/course/criminallaw-1736,Peking University
1333,Ценные бумаги: правовое регулирование,https://www.classcentral.com/course/russian-securities-law-5197,Higher School of Economics
1334,Неформальная экономика: социальный анализ,https://www.classcentral.com/course/informal-economy-social-analysis-22798,Higher School of Economics
1335,Институциональная экономика (Institutional economics),https://www.classcentral.com/course/instec-2292,Higher School of Economics
1336,Экономическая социология,https://www.classcentral.com/course/econom-sociology-5040,Higher School of Economics
1337,Психология межгрупповых отношений,https://www.classcentral.com/course/psikhologiya-mejgruppovykh-otnoshenii-9930,Higher School of Economics
1338,Макроэкономика (Macroeconomics),https://www.classcentral.com/course/macroec-1388,Higher School of Economics
1339,Understanding Russian Economy. Problems of Transition,https://www.classcentral.com/course/economy-russia-transition-5948,Higher School of Economics
1340,Экономика для неэкономистов (Economics for non-economists),https://www.classcentral.com/course/ecnonec-2838,Higher School of Economics
1341,Public Economics,https://www.classcentral.com/course/publiceconom-1383,Higher School of Economics
1342,Сравнительная политика (Comparative Politics),https://www.classcentral.com/course/compol-2836,Higher School of Economics
1343,What does it mean to identify as Transgender or Gender Non-Conforming (TGNC)?,https://www.classcentral.com/course/tgnc-gender-identity-social-change-8603,University of Minnesota
1344,Social Science Approaches to the Study of Chinese Society Part 2,https://www.classcentral.com/course/social-science-research-chinese-society-8628,The Hong Kong University of Science and Technology
1345,Social Science Approaches to the Study of Chinese Society Part 1,https://www.classcentral.com/course/soscapproachchina1-8342,The Hong Kong University of Science and Technology
1346,Rédaction de contrats,https://www.classcentral.com/course/contrats-3158,University of Geneva
1347,Политика и управление водными ресурсами,https://www.classcentral.com/course/russian-water-management-20210,University of Geneva
1348,Children’s Human Rights – An Interdisciplinary Introduction,https://www.classcentral.com/course/childrens-rights-7767,University of Geneva
1349,Droit International de l’Eau Douce,https://www.classcentral.com/course/droit-international-eau-douce-8623,University of Geneva
1350,Anti-Racism I,https://www.classcentral.com/course/antiracism-1-21103,University of Colorado Boulder
1351,Circular Economy – Sustainable Materials Management,https://www.classcentral.com/course/circular-economy-11971,Ghent University
1352,فهم صنع السياسات الاقتصادية,https://www.classcentral.com/course/economic-policy-ar-13295,IE Business School
1353,Planification des mobilités,https://www.classcentral.com/course/planification-mobilites-11105,École Polytechnique Fédérale de Lausanne
1354,African cities : An Introduction to Urban Planning,https://www.classcentral.com/course/african-cities1-12187,École Polytechnique Fédérale de Lausanne
1355,Economie du sol et de l’immobilier II,https://www.classcentral.com/course/economie-sol-immobilier-2-6035,École Polytechnique Fédérale de Lausanne
1356,Innovative Governance of Large Urban Systems,https://www.classcentral.com/course/iglus-19062,École Polytechnique Fédérale de Lausanne
1357,Economie du sol et de l’immobilier I,https://www.classcentral.com/course/ecosol1-4410,École Polytechnique Fédérale de Lausanne
1358,Villes africaines I: Introduction à la planification urbaine,https://www.classcentral.com/course/villes-africaines-1-1282,École Polytechnique Fédérale de Lausanne
1359,"Les alliances qui changent les territoires : partenariats entre acteurs publics, acteurs privés et structures d’intérêt général pour le bien commun",https://www.classcentral.com/course/les-alliances-qui-changent-les-territoir-7049,ESSEC Business School
1360,Originalité et modernité du mutualisme,https://www.classcentral.com/course/originalite-et-modernite-du-mutualisme-11543,ESSEC Business School
1361,賽局與產業競爭策略 (Game Theory and Business Strategy),https://www.classcentral.com/course/game-theory-and-business-strategy-10743,National Taiwan University
1362,實驗經濟學 (Experimental Economics: Behavioral Game Theory),https://www.classcentral.com/course/shiyan-jingji-xue-2370,National Taiwan University
1363,經濟學概論：誘因與市場（Introduction to Economics: Incentive and Markets）,https://www.classcentral.com/course/economics-8796,National Taiwan University
1364,Anticorrupción: Introducción a conceptos y perspectiva práctica,https://www.classcentral.com/course/anticorrupcion-introduccion-14490,Universidad Nacional Autónoma de México
1365,La verde y sus verdades,https://www.classcentral.com/course/verde-verdades-15226,Universidad Nacional Autónoma de México
1366,Gestión integral del riesgo de desastres,https://www.classcentral.com/course/gestion-riesgo-16921,Universidad Nacional Autónoma de México
1367,¿Cómo llegamos aquí? Una historia del poder en México ,https://www.classcentral.com/course/historia-de-mexico-10521,Universidad Nacional Autónoma de México
1368,Los gobiernos locales como actores internacionales,https://www.classcentral.com/course/gobiernos-locales-8236,Universidad Nacional Autónoma de México
1369,Innovación agroalimentaria ,https://www.classcentral.com/course/innovacion-agro-7011,Universidad Nacional Autónoma de México
1370,Evaluación de peligros y riesgos por fenómenos naturales,https://www.classcentral.com/course/riesgos-fenomenos-naturales-9520,Universidad Nacional Autónoma de México
1371,Principios de Psicología,https://www.classcentral.com/course/psicologia-principios-22668,Tecnológico de Monterrey
1372,International Law In Action: Investigating and Prosecuting International Crimes,https://www.classcentral.com/course/international-law-in-action-2-5973,Leiden University
1373,Political Economy of Institutions and Development,https://www.classcentral.com/course/political-economy-8960,Leiden University
1374,Accessibility to the Scenic Arts,https://www.classcentral.com/course/accessibility-scenic-arts-11497,Universitat Autònoma de Barcelona (Autonomous University of Barcelona)
1375,Ciudades en crisis y nuevas políticas urbanas,https://www.classcentral.com/course/ciudades-politicas-urbanas-10444,Universitat Autònoma de Barcelona (Autonomous University of Barcelona)
1376,Iniciación a los jeroglíficos egipcios,https://www.classcentral.com/course/iniciacion-jeroglificos-egipcios-12580,Universitat Autònoma de Barcelona (Autonomous University of Barcelona)
1377,Comprender las dimensiones interculturales en la cotidianidad,https://www.classcentral.com/course/interculturalidad-17291,Universidad de los Andes
1378,Arctic Economy ,https://www.classcentral.com/course/arctic-economy-23272,University of Alberta
1379,Introduction to the Orbital Perspective,https://www.classcentral.com/course/orbitalperspective-8291,University of Arizona
1380,Теория Лжи. Профайлинг,https://www.classcentral.com/course/teoriya-lzhi-profajling-13634,ФРОО
1381,Психология признания и самозанятости,https://www.classcentral.com/course/psihologiya-priznaniya-i-samozanyatosti-9932,Tomsk State University
1382,Genius. Talent. Golden Mediocrity,https://www.classcentral.com/course/genius-9199,Tomsk State University
1383,"Психология труда, инженерная психология и эргономика",https://www.classcentral.com/course/psykhologiya-truda-6182,Tomsk State University
1384,Alternative Mobility Narratives,https://www.classcentral.com/course/alternative-mobility-narratives-24344,University of Amsterdam
1385,当代应用心理学,https://www.classcentral.com/course/dangdai-yingyong-xinli-xue-4554,Shanghai Jiao Tong University
1386,Economic Growth and Distributive Justice Part II – Maximize Social Wellbeing,https://www.classcentral.com/course/economic-growth-part-2-5732,Tel Aviv University
1387,El Abogado del Futuro: Legaltech y la Transformación Digital del Derecho,https://www.classcentral.com/course/legaltech-19503,Universidad Austral
1388,Introdução à Análise Macroeconômica,https://www.classcentral.com/course/introducao-analise-macroeconomica-10706,Universidade de São Paulo
1389,Econometria Básica Aplicada,https://www.classcentral.com/course/econometria-basica-aplicada-10703,Universidade de São Paulo
1390,The Power of Markets III: Input Markets and Promoting Efficiency,https://www.classcentral.com/course/market-efficiency-4899,University of Rochester
1391,The Power of Markets II: Market Structure and Firm Behavior,https://www.classcentral.com/course/market-structure-4900,University of Rochester
1392,[New] Renewable Energy: Fundamentals and Job Opportunities,https://www.classcentral.com/course/renewable-energy-fundamentals-32691,University at Buffalo
1393,"Managing Responsibly: Practicing Sustainability, Responsibility and Ethics",https://www.classcentral.com/course/responsiblemgmnt-3745,University of Manchester
1394,A la recherche du Grand Paris,https://www.classcentral.com/course/grand-paris-metropole-11071,Institut d’Etudes Politiques de Paris
1395,Géopolitique de l’Europe,https://www.classcentral.com/course/geopolitique-6953,Institut d’Etudes Politiques de Paris
1396,Searching for the Grand Paris,https://www.classcentral.com/course/grand-paris-metropolis-11069,Institut d’Etudes Politiques de Paris
1397,Cities are back in town : sociologie urbaine pour un monde globalisé,https://www.classcentral.com/course/developpement-urbain-6617,Institut d’Etudes Politiques de Paris
1398,Cities are back in town : sociología urbana para un mundo globalizado,https://www.classcentral.com/course/desarrollo-urbano-6622,Institut d’Etudes Politiques de Paris
1399,Israel State and Society ,https://www.classcentral.com/course/israel-7329,Hebrew University of Jerusalem
1400,Understanding the Australian economy: An introduction to macroeconomic and financial policies,https://www.classcentral.com/course/australian-economy-17313,The University of Sydney
1401,The Economics of Agro-Food Value Chains,https://www.classcentral.com/course/valuechains-8966,Technische Universität München (Technical University of Munich)
1402,¿Cómo viajamos por la ciudad? Asignación y equilibrio en redes de transporte.,https://www.classcentral.com/course/equilibrio-redes-transporte-19268,Pontificia Universidad Católica de Chile
1403,Corporate Sustainability. Understanding and Seizing the Strategic Opportunity ,https://www.classcentral.com/course/corp-sustainability-10667,Università Bocconi
1404,Reputation Crisis? Facebook meets Cambridge Analytica,https://www.classcentral.com/course/reputationcrisisfacebookmeetscambridgeanalytica-22704,Erasmus University Rotterdam
1405,[New] Effective Engagement of Civil Society in Development,https://www.classcentral.com/course/effective-engagement-of-csos-in-development-32155,Erasmus University Rotterdam
1406,Enjoyable Econometrics,https://www.classcentral.com/course/enjoyable-econometrics-16977,Erasmus University Rotterdam
1407,Earth Economics,https://www.classcentral.com/course/earth-economics-19587,Erasmus University Rotterdam
1408,Cross-border road transport in EU law context,https://www.classcentral.com/course/transport-eu-law-12380,Erasmus University Rotterdam
1409,Studying Cities: Social Science Methods for Urban Research,https://www.classcentral.com/course/studying-cities-social-science-methods-f-13837,Erasmus University Rotterdam
1410,Business Model Innovation for Sustainable Landscape Restoration,https://www.classcentral.com/course/enable20-12589,Erasmus University Rotterdam
1411,When Disaster Meets Conflict,https://www.classcentral.com/course/whendisastermeetsconflict-17360,Erasmus University Rotterdam
1412,A Business Approach to Sustainable Landscape Restoration,https://www.classcentral.com/course/landscape-restoration-sustainable-develo-8547,Erasmus University Rotterdam
1413,[New] Effective Engagement of Civil Society Organizations in Development,https://www.classcentral.com/course/effective-engagement-of-civil-society-in-developm-32194,Erasmus University Rotterdam
1414,心理学与生活,https://www.classcentral.com/course/xin-li-xue-sheng-huo-4180,Nanjing University
1415,Sustentabilidad y Economías Sociales,https://www.classcentral.com/course/sustentabilidad-economias-sociales-8315,Universidad de Chile
1416,"Competencias Laborales: Perfiles, Evaluación y Capacitación.",https://www.classcentral.com/course/competencias-lab-8290,Universidad de Chile
1417,"Urban Nature: Connecting Cities, Nature and Innovation",https://www.classcentral.com/course/urban-nature-17386,Lund University
1418,Sharing Cities: Governance and Urban Sustainability,https://www.classcentral.com/course/sharing-cities-18986,Lund University
1419,Cartographie thématique,https://www.classcentral.com/course/cartographie-7226,École normale supérieure
1420,Introdução à Economia do Trabalho: Teorias e Políticas,https://www.classcentral.com/course/economia-do-trabalho-9995,Universidade Estadual de Campinas
1421,Inequality and Democracy,https://www.classcentral.com/course/inequalityanddemocracy-17141,Utrecht University
1422,Understanding child development: from synapse to society,https://www.classcentral.com/course/child-development-9059,Utrecht University
1423,Учимся понимать ребёнка: руководство для взрослых,https://www.classcentral.com/course/ponimat-rebenka-12096,Novosibirsk State University
1424,Ecologie Politique: défi de la durabilité pour les démocraties,https://www.classcentral.com/course/ecologie-politique-8124,University of Lausanne
1425,Государственно-частное партнерство в инфраструктурном развитии России,https://www.classcentral.com/course/gosudarstvenno-chastnoye-partnerstvo-13277,Moscow State Institute of International Relations (MGIMO)
1426,Bases of the law of obligations (The Russian Federation) Part 1,https://www.classcentral.com/course/russian-law-of-obligations-18109,Moscow State Institute of International Relations (MGIMO)
1427,Employment Law,https://www.classcentral.com/course/employment--22394,Moscow State Institute of International Relations (MGIMO)
1428,Bankruptcy Law,https://www.classcentral.com/course/bankruptcy-law-22396,Moscow State Institute of International Relations (MGIMO)
1429,КПЗС Часть 2,https://www.classcentral.com/course/kpzs2-22397,Moscow State Institute of International Relations (MGIMO)
1430,КПЗС Часть 1,https://www.classcentral.com/course/kpzs1-22398,Moscow State Institute of International Relations (MGIMO)
1431,КПЗС Часть 3,https://www.classcentral.com/course/kpzs3-22399,Moscow State Institute of International Relations (MGIMO)
1432,Цифровые аспекты современных международных отношений,https://www.classcentral.com/course/casmo-22403,Moscow State Institute of International Relations (MGIMO)
1433,Политическая география,https://www.classcentral.com/course/politicheskaya-geografiya-13661,Moscow State Institute of International Relations (MGIMO)
1434,Налоги и налогообложение: специальные налоговые режимы ,https://www.classcentral.com/course/specialnye-nalogovye-rezhimy-13592,Moscow State Institute of International Relations (MGIMO)
1435,Bases of the law of obligations (The Russian Federation) Part 2,https://www.classcentral.com/course/russian-law-of-obligations-2-18940,Moscow State Institute of International Relations (MGIMO)
1436,Макроэкономика (вводный курс),https://www.classcentral.com/course/makroekonomika-12404,Moscow State Institute of International Relations (MGIMO)
1437,Диаспоры в глобальной политике,https://www.classcentral.com/course/diaspori-v-globalnoi-politike-19254,Moscow State Institute of International Relations (MGIMO)
1438,[New] История экономики и экономических учений,https://www.classcentral.com/course/ieeu-32177,Moscow State Institute of International Relations (MGIMO)
1439,Микроэкономика (вводный курс),https://www.classcentral.com/course/mikroekonomika-vvodnyy-kurs-12163,Moscow State Institute of International Relations (MGIMO)
1440,Mobilités et véhicules électriques ,https://www.classcentral.com/course/mobilites-vehicules-electriques-9673,École des Ponts Paritech
1441,Electric Vehicles and Mobility,https://www.classcentral.com/course/electric-vehicles-mobility-9909,École des Ponts Paritech
1442,Capitalismo Consciente,https://www.classcentral.com/course/capitalismo-consciente-5593,Insper
1443,Antisemitism: From Its Origins to the Present,https://www.classcentral.com/course/antisemitism-17149,Yad Vashem – The World Holocaust Remembrance Center
1444,L’antisémitisme : De ses origines à nos jours,https://www.classcentral.com/course/antisemitisme-19023,Yad Vashem – The World Holocaust Remembrance Center
1445,Antisemitismo: Desde sus orígenes hasta el presente,https://www.classcentral.com/course/antisemitismo-22212,Yad Vashem – The World Holocaust Remembrance Center
1446,Vozes da Mudança Social,https://www.classcentral.com/course/vozes-da-mudanca-social-19012,Laureate International Universities
1447,Voces de cambio social,https://www.classcentral.com/course/vocesdecambiosocial-19011,Laureate International Universities
1448,Voices of Social Change,https://www.classcentral.com/course/voicesofsocialchange-19013,Laureate International Universities
1449,Introduction to Classical Music,https://www.classcentral.com/course/introclassicalmusic-2987,Yale University
1450,Fundamentals of Music Theory,https://www.classcentral.com/course/musictheory-1358,University of Edinburgh
1451,The Music of the Beatles,https://www.classcentral.com/course/beatles-1135,University of Rochester
1452,"History of Rock, Part One",https://www.classcentral.com/course/historyofrock1-690,University of Rochester
1453,Exploring Beethoven’s Piano Sonatas,https://www.classcentral.com/course/beethovensonatas-730,Curtis Institute of Music
1454,Roman Architecture,https://www.classcentral.com/course/romanarchitecture-910,Yale University
1455,"Film, Images & Historical Interpretation in the 20th Century: The Camera Never Lies",https://www.classcentral.com/course/film-images-542,University of London International Programmes
1456,3D Printing Software,https://www.classcentral.com/course/3d-printing-software-5993,University of Illinois at Urbana-Champaign
1457,Scandinavian Film and Television,https://www.classcentral.com/course/scanfilmtv-665,University of Copenhagen
1458,Ignite Your Everyday Creativity,https://www.classcentral.com/course/creative-3139,State University of New York
1459,Music’s Big Bang: The Genesis of Rock ‘n’ Roll,https://www.classcentral.com/course/musicsbigbang-538,University of Florida
1460,"History of Rock, Part Two",https://www.classcentral.com/course/historyofrock2-692,University of Rochester
1461,3D Printing Applications,https://www.classcentral.com/course/3d-printing-applications-5986,University of Illinois at Urbana-Champaign
1462,Fundamentals of Digital Image and Video Processing,https://www.classcentral.com/course/digital-724,Northwestern University
1463,Fundamentals of Audio and Music Engineering: Part 1 Musical Sound & Electronics,https://www.classcentral.com/course/audiomusicengpart1-686,University of Rochester
1464,Script Writing: Write a Pilot Episode for a TV or Web Series (Project-Centered Course),https://www.classcentral.com/course/script-writing-5718,Michigan State University
1465,Sexing the Canvas: Art and Gender,https://www.classcentral.com/course/sexingthecanvas-4053,University of Melbourne
1466,"The Music of the Rolling Stones, 1962-1974",https://www.classcentral.com/course/rollingstones-2352,University of Rochester
1467,Serious Gaming,https://www.classcentral.com/course/serious-gaming-6185,Erasmus University Rotterdam
1468,Introduction to User Experience Design ,https://www.classcentral.com/course/user-experience-design-6535,Georgia Institute of Technology
1469,The Language of Design: Form and Meaning,https://www.classcentral.com/course/design-language-16927,California Institute of the Arts
1470,崑曲之美,https://www.classcentral.com/course/kunqu-652,The Chinese University of Hong Kong
1471,The Beauty of Kunqu Opera,https://www.classcentral.com/course/kunqu-opera-5918,The Chinese University of Hong Kong
1472,Write Like Mozart: An Introduction to Classical Music Composition,https://www.classcentral.com/course/classicalcomp-735,National University of Singapore
1473,The Blues: Understanding and Performing an American Art Form,https://www.classcentral.com/course/the-blues-6026,University of Rochester
1474,In the Studio: Postwar Abstract Painting,https://www.classcentral.com/course/painting-8349,The Museum of Modern Art
1475,Management of Fashion and Luxury Companies,https://www.classcentral.com/course/mafash-1374,Università Bocconi
1476,Audio Signal Processing for Music Applications,https://www.classcentral.com/course/audio-2488,Stanford University
1477,Music and Social Action,https://www.classcentral.com/course/music-and-social-action-5842,Yale University
1478,Age of Cathedrals,https://www.classcentral.com/course/age-of-cathedrals-9671,Yale University
1479,How Music Can Change Your Life,https://www.classcentral.com/course/music-life-6634,University of Melbourne
1480,20世纪西方音乐 Western Music in the 20th Century,https://www.classcentral.com/course/20cnwm-2358,Peking University
1481,The Art of Vocal Production,https://www.classcentral.com/course/vocal-production-7797,Berklee College of Music
1482,So You Think You Know Tango?,https://www.classcentral.com/course/tango-14410,Emory University
1483,Music & Society,https://www.classcentral.com/course/music-society-7344,Leiden University
1484,The Olympic Games and the Media,https://www.classcentral.com/course/olympicgames-1772,Universitat Autònoma de Barcelona (Autonomous University of Barcelona)
1485,Fundamentals of Rehearsing Music Ensembles,https://www.classcentral.com/course/music-ensembles-731,The University of North Carolina at Chapel Hill
1486,"Innovation Through Design: Think, Make, Break, Repeat",https://www.classcentral.com/course/innovation-through-design-11588,The University of Sydney
1487,Основы фотографии,https://www.classcentral.com/course/photo-12090,Novosibirsk State University 
1488,Exploring Beethoven’s Piano Sonatas Part 2,https://www.classcentral.com/course/exploring-beethoven-piano-sonatas-2-7773,Curtis Institute of Music
1489,Art of the MOOC: Experiments with Sound,https://www.classcentral.com/course/experiments-with-sound-10762,Duke University
1490,ART of the MOOC: Arte Público y Pedagogía ,https://www.classcentral.com/course/arte-publico-pedagogia-7196,Duke University
1491,ART of the MOOC: Activismo y Movimientos Sociales,https://www.classcentral.com/course/activismo-movimientos-sociales-7194,Duke University
1492,ART of the MOOC: Activism and Social Movements,https://www.classcentral.com/course/activism-social-movements-7195,Duke University
1493,ART of the MOOC: Public Art and Pedagogy,https://www.classcentral.com/course/moocs-4095,Duke University
1494,Write A Feature Length Screenplay For Film Or Television,https://www.classcentral.com/course/write-a-feature-length-screenplay-for-film-or-tel-17968,Michigan State University
1495,Teaching the Violin and Viola: Creating a Healthy Foundation,https://www.classcentral.com/course/teachingstrings-2303,Northwestern University
1496,Approaching Music Theory: Melodic Forms and Simple Harmony,https://www.classcentral.com/course/melodic-forms-simple-harmony-13653,California Institute of the Arts
1497,Intimacy of Creativity: Entering the Minds of Composers,https://www.classcentral.com/course/intimacy-creativity-entering-minds-composers-20982,The Hong Kong University of Science and Technology
1498,The Cycle: Management of Successful Arts and Cultural Organizations,https://www.classcentral.com/course/the-cycle-7748,"University of Maryland, College Park"
1499,Teoria Musical,https://www.classcentral.com/course/teoria-musical-12643,Berklee College of Music
1500,Producción Musical y su Efecto en la Composición,https://www.classcentral.com/course/produccionycomposicion-4718,Berklee College of Music
1501,Introdução à Guitarra,https://www.classcentral.com/course/intro-guitarra-9415,Berklee College of Music
1502,Percepção Musical,https://www.classcentral.com/course/percepcao-musical-11574,Berklee College of Music
1503,Improvisação no Jazz,https://www.classcentral.com/course/improvisacao-no-jazz-9458,Berklee College of Music
1504,Introducción a la guitarra,https://www.classcentral.com/course/guitarra-4763,Berklee College of Music
1505,Improvisación de jazz ,https://www.classcentral.com/course/improvisacion-de-jazz-9579,Berklee College of Music
1506,Разработка инновационного продукта,https://www.classcentral.com/course/developing-products-new-market-11587,Moscow Institute of Physics and Technology
1507,Introducción a la producción audiovisual,https://www.classcentral.com/course/intro-produccion-audiovisual-9357,Universidad Nacional Autónoma de México
1508,Usos didácticos del cine: Introducción al análisis,https://www.classcentral.com/course/usos-didacticos-del-cine-9996,Universidad Nacional Autónoma de México
1509,Introduzione alla Storia dell’Architettura Contemporanea,https://www.classcentral.com/course/architettura-contemporanea-11230,Politecnico di Milano
1510,Эксподизайн: проектирование музейной экспозиции в диалогах дизайнера и музеолога,https://www.classcentral.com/course/ekspodizayn-12233,Tomsk State University
1511,微影人的自我修养,https://www.classcentral.com/course/microfilmer-2706,Fudan University
1512,Introducción al Arte Sonoro,https://www.classcentral.com/course/introduccion-arte-sonoro-14495,University of Barcelona
1513,透过摄影看世界,https://www.classcentral.com/course/photography-1-6985,The Museum of Modern Art
1514,Art & Ideas: Teaching with Themes,https://www.classcentral.com/course/ideas-6996,The Museum of Modern Art
1515,Richard Schechner’s Introduction to Performance Studies ,https://www.classcentral.com/course/richard-schechners-introduction-to-performance-st-21161,New York University (NYU)
1516,A Scientific Approach to Innovation Management,https://www.classcentral.com/course/scientific-approach-innovation-managemen-13223,Università Bocconi
1517,Theatre and Globalization,https://www.classcentral.com/course/globaltheatre-2918,Ludwig-Maximilians-Universität München
1518,¿Cómo (nos) cambia la Tecnología?,https://www.classcentral.com/course/comonoscambialatecnologia-7110,Universidad de Chile
1519,PRINCÍPIOS GERAIS DA TÉCNICA DO VIOLINO E DA VIOLA DE ARCO,https://www.classcentral.com/course/tecnica-violino-viola-19126,Universidade Estadual de Campinas
1520,Exploring Beethoven’s Piano Sonatas Part 6,https://www.classcentral.com/course/exploring-beethoven-piano-sonatas-6-17980,Curtis Institute of Music
1521,Exploring Beethoven’s Piano Sonatas Part 5,https://www.classcentral.com/course/exploring-beethoven-piano-sonatas-5-16976,Curtis Institute of Music
1522,Exploring Beethoven’s Piano Sonatas Part 4,https://www.classcentral.com/course/exploring-beethoven-piano-sonatas-4-12766,Curtis Institute of Music
1523,Exploring Beethoven’s Piano Sonatas Part 3,https://www.classcentral.com/course/exploring-beethoven-piano-sonatas-3-10141,Curtis Institute of Music
1524,Hadoop Platform and Application Framework,https://www.classcentral.com/course/hadoop-4269,"University of California, San Diego "
